,author,published_at,updated_at,like_count,text
2957,Kartavya Patel,2021-06-09T11:57:58Z,2021-06-09T11:57:58Z,0,"Remember slumdog millionaire got Oscar , underdog india will also become superpower"
2958,अंत: अस्ति प्रारंभ,2021-06-09T11:54:21Z,2021-06-09T11:54:21Z,0,for a moment  i felt &#39;Rohit from koi mil gaya &#39; is talking.
2959,Anders Schoen,2021-06-09T11:34:50Z,2021-06-09T11:34:50Z,0,Because black projects money most often are pocketed by the corrupted deep state elites / politicians. A lot if not the majority is massive theft by these corrupted individuals. “The best is yet to come”.........
2960,Harsh Saxena,2021-06-09T11:19:30Z,2021-06-09T11:19:30Z,0,Ya i know my country and for all Indian ISRO is not only a space agency ISRO is the our heart. We know when we don&#39;t have a transportation system that time satellites part is carry on cycles. In Mars mission also we don&#39;t have a perfect rocket which capable for send satellites on Mars. We have nothing not a good rocket don&#39;t have resources but we have confidence and best scientists which can also possible any impossible task. By other world media agencies we get hates but when we saw our country in space power. We all Indian have tears of pride and proud on our scientists.  And ya this only the start of India and ISRO we have to cover a long distance.  Jai Hind 🇮🇳
2961,Hotchi,2021-06-09T11:08:27Z,2021-06-09T11:08:27Z,0,吹捧印度，贬低中国，在西方媒体上这叫做政治正确。而且吹捧的角度好刁钻，印度的航天远远不如中国，那如何吹捧啦，就说它花费少吧。哈哈。
2962,Lunatic Ranger,2021-06-09T10:47:26Z,2021-06-09T10:47:26Z,1,We believe in Jugad.
2963,Alpha Quazar,2021-06-09T10:37:42Z,2021-06-09T10:38:05Z,1,"Nice <a href=""https://www.youtube.com/watch?v=Z_8F_jazYjc&amp;t=0m32s"">0:32</a>"
2964,hafta vasuli,2021-06-09T10:10:31Z,2021-06-09T10:10:31Z,0,Kudos to ISRO
2965,Suryansh Thapliyal,2021-06-09T09:09:13Z,2021-06-09T09:09:13Z,0,They are not sending it to moons surface but in the dark side of moons surface which was impossible till now but now india have founded the path to land there
2966,INFINITY'S TUNES HUB,2021-06-09T08:40:29Z,2021-06-09T08:40:29Z,1,Fun Fact : Half of NASA scientists are Indian 😎😎😎
2967,Shiva Hazarika,2021-06-08T21:05:49Z,2021-06-08T21:08:55Z,1,come on man u r english people pronounce it Right isro
2968,Shreyas Muralidharan,2021-06-08T18:36:09Z,2021-06-08T18:36:09Z,1,Why is this Indian guy narrating in an American accent? :) <br>Apologies in advance if you aren’t Indian!
2969,Dlen beats,2021-06-08T16:13:27Z,2021-06-08T16:13:27Z,0,"I am proud of ISRO, i am proud of India and most importantly I am proud of being an indian. I love ❤️ my India. ❤️❤️❤️❤️❤️"
2970,Kerne Jordan,2021-06-08T15:40:53Z,2021-06-08T15:40:53Z,1,USA money does only go in pockets of friends and finances to the government
2971,Kerne Jordan,2021-06-08T15:39:52Z,2021-06-08T15:39:52Z,1,Love to here them about landing man on moon get that Bollywood song stage just like Hollywood song stage vfx
2972,Kelly Antle,2021-06-08T14:23:50Z,2021-06-08T14:23:50Z,0,Because India understand practicality and isn&#39;t totally swamped in Bureaucracy like EVERYTHING in America is.
2973,BABY TALKS,2021-06-08T11:41:50Z,2021-06-08T11:41:50Z,0,Your voice over is that clear😭😭
2974,Sravan Kumar,2021-06-08T11:32:34Z,2021-06-08T11:32:34Z,1,❤️from India
2975,देव卐,2021-06-08T11:30:19Z,2021-06-08T11:30:19Z,3,FUN FACT :<br>NASA has almost 40% Indians !🚩🇮🇳
2976,Jivesh Panigrahi,2021-06-08T11:03:51Z,2021-06-08T11:03:51Z,1,U forgot to mention their ganganyan mission in 2022
2977,saarc,2021-06-08T09:58:20Z,2021-06-08T09:58:20Z,1,"In chatting/dating sites - If you say that you are an &#39;Indian&#39;, people discontinue the chat."
2978,S T Yong,2021-06-08T09:46:53Z,2021-06-08T09:46:53Z,1,"No big achievement, just following ppl steps only...zero innovation"
2979,Artificial Intelligence ✪,2021-06-08T08:22:26Z,2021-06-08T08:22:26Z,7,Did you know? The luxurious car companies Jaguar and Land Rover are owned by an Indian company named TATA.
2980,Artificial Intelligence ✪,2021-06-08T08:20:54Z,2021-06-08T08:20:54Z,8311,Did you know? ISRO’s Mangalyaan Mission was made in a lesser budget than the movie Gravity.
2981,Mahender Mahe,2021-06-08T07:20:02Z,2021-06-08T07:20:02Z,0,ISRO should be pronounced as &quot;is ro&quot;
2982,AK Enterprises,2021-06-08T07:11:47Z,2021-06-08T07:11:47Z,0,😂😂😂NASA DEVELOPED ENGINE FROM SCRATCH WE PURCHASE ENGINE FROM RUSSIA 😂😂😂THATS Y THERE IS DIFFERNCE U MORON 😂😂😂JST LIKE ASTRA ZENECA /COVISHIELD INDIA DEVELOPED RESCHED MEDICINE MY FOOT 😂😂😂VISHWA GURU KEI
2983,JESUS THE KING,2021-06-08T07:02:33Z,2021-06-08T07:02:33Z,0,Well you have to see that the technology has changed so much you don’t need that much money anymore
2984,Mantra Patel,2021-06-08T06:59:10Z,2021-06-08T06:59:10Z,0,it feels weired and bit annoying the way he is speaking isro &quot; i s r o &quot;
2985,Deepak Pandey,2021-06-08T05:57:15Z,2021-06-08T05:57:15Z,0,Boost 6
2986,hafeez shaikh,2021-06-08T04:36:14Z,2021-06-08T04:36:14Z,337,"Facts: due to limited resources we rae spending time  to develop the best possible way, on the contrary NASA hav surplus resources that&#39;s why they are more focus to explore unknown world like Mars exploration etc. Instead saving the money.<br>Bothe the aerospace organization are right with their stand."
2987,We rape everything that move We rape,2021-06-08T04:30:46Z,2021-06-08T04:31:29Z,1,SPACE ROCKET BUDGET<br>America GDP 22 trillion<br>Rocket budget 2 billion<br><br>India GDP 2 trillion<br>Rocket budget 400 million<br><br>😂😂
2988,manish yadav,2021-06-08T03:49:47Z,2021-06-08T03:49:47Z,7,"When you have less recourses you try to figure out and think out of the box , that&#39;s what ISRO does ..with less money the figured it out"
2989,Dalek 2150,2021-06-08T03:02:47Z,2021-06-08T03:02:47Z,0,"Because NASA is full of pork, India makes good use of older rocket 🚀 technology. Russia&#39;s Space program also runs on a leaner budget."
2990,Prabhakar chowdary Karuturi,2021-06-08T02:32:23Z,2021-06-08T02:32:23Z,0,If nabi naryana wouldn&#39;t go jail he been take isro one step a head💯but American agents and Kerala local government dump him with wrong cases and spoiled his career 😡
2991,Saurabh Bisht,2021-06-08T01:34:52Z,2021-06-08T01:34:52Z,6,The Incredible India❤️🙏
2992,Ted Chandran,2021-06-08T01:30:11Z,2021-06-08T01:30:11Z,0,Future rocket launches will be cheaper and greener when it is fired with solid cowdung fuel.
2993,Kaustav Mukherjee,2021-06-07T19:45:34Z,2021-06-07T19:45:34Z,2,"There is no humiliation. We can barely send a rover to land on moon. NASA has launched Viking missions to explore Jupiter and Saturn, sent Voyager missions to cross solar system, launched Hubble Space Telescope to peer into the depths of cosmos, landed astronauts on moon, launched vehicles which have nearly reached the Sun. ISRO doesn’t even begin to compare. Let us not fool ourselves."
2994,best marketing channel,2021-06-07T16:45:35Z,2021-06-07T16:45:35Z,0,These space agency s would not have been able to do this if it wasn&#39;t for NASA ....it starts somewhere so inevitable it&#39;s going to cost more.
2995,Jason Rolling,2021-06-07T16:30:46Z,2021-06-07T16:30:46Z,0,You get what you pay for.
2996,Sandeep Garg,2021-06-07T15:46:49Z,2021-06-07T15:46:49Z,0,We are the real victims. Why do we use the dollars to trade. They print it out of thin air. We are being the fools. They can print 1 trillion dollars per second out of thin air.
2997,Raman Sharma,2021-06-07T15:01:40Z,2021-06-07T15:01:40Z,0,Vikram sarabhai was assassinated by CIA
2998,Cutting Edge Traders™️®️,2021-06-07T12:20:05Z,2021-06-07T12:20:39Z,0,"But is space exploration a priority for Indian, how about pulling millions out of poverty first? Most western countries that is what they have done before spending the surplus in space. I think ignoring the high poverty levels and unemployment in Indian for space is not a smart move"
2999,Wayne T,2021-06-07T10:47:52Z,2021-06-07T10:47:52Z,0,Probably due to the difference in the cost of labour..isn&#39;t that obvious?
3000,Aman Chourasiya,2021-06-07T10:03:00Z,2021-06-07T10:03:00Z,1,Indian government has now allowed India private sector companies to start working with ISRO and to make more better  technology but at cheap price .
3001,A moment before,2021-06-07T09:44:50Z,2021-06-07T09:44:50Z,1,Who the hell are you to say ISRO underdog
3002,Ravindra Singh,2021-06-07T07:58:12Z,2021-06-07T07:58:12Z,0,I love my india and Israel 🇮🇳🇮🇱🇮🇳🇮🇱🇮🇳🇮🇱🇮🇳🇮🇱🇮🇳🇮🇱🇮🇳🇮🇱🇮🇳🇮🇱
3003,Ojas Singh,2021-06-07T07:48:02Z,2021-06-07T07:48:02Z,0,Failure = success
3004,mr han,2021-06-07T06:10:24Z,2021-06-07T06:10:24Z,5,"<a href=""https://www.youtube.com/watch?v=Z_8F_jazYjc&amp;t=6m15s"">6:15</a>"
3005,shivanagouda patil,2021-06-07T06:07:43Z,2021-06-07T06:07:43Z,0,Most of ISRO scientist were Murdered By Foreign Countries...
3006,Eobard Parker,2021-06-07T04:53:22Z,2021-06-07T04:53:22Z,0,"Travelling in Isto rocket . 1Km= ₹7, 1 Km in Uber cab is ₹40"
3007,DIVIT,2021-06-07T03:40:40Z,2021-06-07T03:40:40Z,17,Now drdo also helping isro.<br>Dream to became a scientist at isro or nasa <br>India and usa
3008,Aarush ved,2021-06-07T02:20:16Z,2021-06-07T02:20:16Z,1,Proud on my ISRo ❤️🇮🇳
3009,Yash,2021-06-06T22:41:22Z,2021-06-06T22:42:06Z,0,Man just compared PSLV with SLS.😭😭
3010,Sangita,2021-06-06T20:56:49Z,2021-06-06T20:56:49Z,0,So much to come🇮🇳❤️
3011,Narendra Modi Ji,2021-06-06T20:30:13Z,2021-06-06T20:30:13Z,0,"I think comparison in video is absurd, NASA has sent interstellar probes, and interplanetary rockets , along with space stations and shuttle, etc., ISRO is indeed excellent and may surpass NASA in future but saying it embarrassed NASA will be a misnomer.."
3012,Indian Army Defence,2021-06-06T20:19:38Z,2021-06-06T20:19:38Z,1,🇮🇳 ❤️ ISRO<br>🇮🇳 ❤️ 🌍
3013,Mikołaj,2021-06-06T19:58:55Z,2021-06-06T19:58:55Z,1,"Hmm, yes lets compare tiny heavy lifter to super heavy human rated Launch vehicle, that can send 50t to TLI with wrong price tags"
3014,Sriram Sridhara,2021-06-06T17:48:55Z,2021-06-06T17:48:55Z,0,That&#39;s why foreign powers try to take out Isro scientists through arsenic poisoning
3015,Karthik Loki,2021-06-06T15:57:23Z,2021-06-06T15:57:23Z,291,When someone does good job with less budget and is successful 😂😂 world doesn&#39;t give a fcuk
3016,Udit Kumar,2021-06-06T13:05:14Z,2021-06-06T13:05:14Z,1,You can fact check it. In early days ISRO used bicycle and bullock carts to transport rockets and satellites to launch sites🙏🙏🙏🚩🚩🚩 these images on Google will put a smile on you face👌👌
3017,AARAV_ _DAVEY,2021-06-06T12:42:49Z,2021-06-06T12:42:49Z,1,The most efficient and reusable rockets are made by elon muskkkkkk.
3018,AARAV_ _DAVEY,2021-06-06T12:41:36Z,2021-06-06T12:41:36Z,2,I appreciate every space agency. But don&#39;t defame nasa because it completes the most complex missions and has very clever plans... Nasa will be nasa... No one can defeat nasa and spacex... These two companies (nasa and spacex) bring glory and fame to USA.
3019,wow724,2021-06-06T12:15:59Z,2021-06-06T12:15:59Z,0,Lol you can explain to me why india rocket system ISRO have multiple software glitches... sir U can gladly show me ratio of launch failures of ISP w/ NASA
3020,MnM,2021-06-06T10:30:10Z,2021-06-06T10:30:36Z,2,Amazing what a private company like SpaceX can do... hopefully ISRO will get great budgets to carry space missions
3021,Ahan,2021-06-06T10:02:05Z,2021-06-06T10:02:05Z,0,Bharat💥
3022,ryan,2021-06-06T09:46:40Z,2021-06-06T09:46:40Z,0,"fact:<br>india is a poor country and materials are cheap there.<br><br>if spacex were to build a space agency there, 1 rocket in us is probably equivalent to 2 rockets in india"
3023,artup.yourlife,2021-06-06T08:31:14Z,2021-06-06T08:31:14Z,0,I detect fake accent.
3024,AB+ve,2021-06-06T07:57:12Z,2021-06-06T07:57:12Z,1,ISRO and DRDO proud of BHARAT also developed 2 DG vaccine for VIURS
3025,vraj upadhyay,2021-06-06T07:12:27Z,2021-06-06T07:12:27Z,0,Just imagine travelling to Mars with cost of 7-8 rupees per kilometer cheaper than 10 times more affordable than taxi  or auto rickshaw 😂😂
3026,Mallikarjuna Reddy,2021-06-06T06:49:50Z,2021-06-06T06:49:50Z,0,"Alhamadilla, soon we Pakistanis send peoples to sun, we are going to make colonies on sun.We are currently working on it."
3027,कश्प रैना।,2021-06-06T06:32:23Z,2021-06-06T06:32:23Z,0,🙏🙏🇮🇳🇮🇳🇮🇳
3028,Love and Thunder,2021-06-06T06:29:17Z,2021-06-06T06:29:17Z,0,N A S A = NASA<br>I S R O = I S R O
3029,Sanu Rawat,2021-06-06T06:17:29Z,2021-06-06T06:17:29Z,1,NASA has some Ego issues....
3030,saarc,2021-06-06T05:38:01Z,2021-06-08T03:33:28Z,15,"Most of the Americans &amp; British whites focus only on skin colour and &#39;English&#39;, not on the achievements. Very unfortunate but fact!"
3031,saarc,2021-06-06T05:30:39Z,2021-06-06T05:30:39Z,1,"It&#39;s not called as cost efficient, it&#39;s all in currency valuation. Indian rupee is much more smaller than that of USD so, it has its advantage. Ex- today&#39;s $1 USD costs Rs.72 INR. apprx."
3032,Dhruveel Dave,2021-06-06T04:39:18Z,2021-06-06T04:39:18Z,2,Nasa&#39;s yearly budget is almost equal to ISRO&#39;s lifetime budget till date.
3033,MONKEY D PRINCE,2021-06-06T03:50:20Z,2021-06-06T03:50:20Z,0,just getting started
3034,protonjinx,2021-06-05T20:00:44Z,2021-06-05T20:00:44Z,27,Logic: Everyone loves an underdog. Follows; Everyone loves ISRO!
3035,Roco Coco,2021-06-05T19:53:26Z,2021-06-05T19:53:26Z,1,"Cost more to employ engineers in US! Not only because of living standards, but competition for their minds, not mentioning probable clearance they need to be employed."
3036,bhargav,2021-06-05T18:52:50Z,2021-06-05T18:52:50Z,0,i am proud of isro
3037,Vineeth,2021-06-05T17:18:01Z,2021-06-05T17:18:01Z,3,"Even NASA budget is not being wasted, it’s just that they experiment more and many things are not highlighted and they take care of their employees well with the same budget. Their investment will payoff later. I have huge respect to all space organizations around the world and each one have their own way of working.."
3038,Suman Chatterjee,2021-06-05T17:02:51Z,2021-06-05T17:02:51Z,0,Bro It&#39;s not I sro.. It&#39;s isro.. Is ro.. Btw good video
3039,GP,2021-06-05T16:16:27Z,2021-06-05T16:16:27Z,1,"ISRO is a well proven institution , but some comparisons made are unfair , like the comparison of SLS with GSLV Mk3 ,being the country to reach Mars cheaply is a big achievement , but Maven and MOM had different goals , scientific payloads in MAVEN is 8 weighing  65 kg while in MOM its 5 weighing 15 kg , total weight was 2.5 tonne in MAVEN while MOM is just over a tonne, ISRO needs to give more opportunities to Young Minds"
3040,Stoned SouL,2021-06-05T15:47:10Z,2021-06-05T15:47:10Z,0,Why do you sound like an Indian guy who&#39;s trying to fake his accent???
3041,Varun Jaswal,2021-06-05T15:38:13Z,2021-06-05T15:38:59Z,2,"Maximum Projects in NASA are also Lead from INDIANS <br>For Example in NASA MARS Mission <br>Indian-American scientist Dr Swati Mohan who leads the guidance, navigation, and control operations of NASA&#39;s Mars 2020 mission. In her role as flight controller, Mohan played a pivotal role in the landing of the historic craft <br>there are lots Of Another Examples <br>INDIANS are really Doing Excellent and Contributing in Science in the Past , Now and maybe in Future also..."
3042,Friendly Atheist ,2021-06-05T15:21:59Z,2021-06-05T15:21:59Z,2,"To all those who say that why india spend so much money in space related programs instead of uplifting poor. <br>Listen, you can&#39;t just uplift poor they are not sitting in some ditch where you thow money and they climb up with donations you need programs to bring livelihood to them you need not to pay them but establish initiatives to help them and uplift them from poverty. <br>ISRO has been launching satellites which helping Indian farmers maritime industry fishermen and many more sector in which India was dependent on other nations. Better information has helped people to earn better and that&#39;s how they have been coming out of poverty. It generated jobs and it help generate jobs. Now you will ask why MARS mission? Because that&#39;s a tech demonstrator for other nations to know if we can do that we can also help you in space launches. It earns trust. <br>To all those British brag about their aid money, we don&#39;t take it we don&#39;t want it and those who looted trillions from India must not lecture about peanut sized aid which british give India just to earn favours"
